ANO_ELEICAO,NM_UE,DS_CARGO,NM_CANDIDATO,SG_PARTIDO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA
2020,ARARIPINA,VEREADOR,RODRIGO DE CASTRO FALCAO,PSL,35,2,MASCULINO,PARDA,40319.73
2020,SOLIDÃO,PREFEITO,DJALMA ALVES DE SOUZA,PSB,60,2,MASCULINO,PARDA,123077.42
2020,SÃO LOURENÇO DA MATA,VEREADOR,SEBASTIÃO JOSÉ DE ALBUQUERQUE,PRTB,78,2,MASCULINO,BRANCA,18021.21
2020,SANTA CRUZ DO CAPIBARIBE,VEREADOR,ROSEANE RITA DA SILVA,PSL,39,4,FEMININO,BRANCA,43192.26
2020,PAULISTA,VEREADOR,FLAVIO LACERDA DA SILVA,PATRIOTA,46,2,MASCULINO,PARDA,55870.31
2020,PAULISTA,VEREADOR,REGINALDO DA SILVA CAVALCANTI,PATRIOTA,52,2,MASCULINO,PARDA,55870.31
2020,RIBEIRÃO,VEREADOR,JOSE HELIO DA SILVA,REPUBLICANOS,36,2,MASCULINO,PARDA,12307.75
2020,IPOJUCA,VEREADOR,DARIO ALVES DA SILVA,PMN,43,2,MASCULINO,PRETA,106601.98
2020,IGARASSU,VEREADOR,WASHINGTON OTAVIO DE LIMA,SOLIDARIEDADE,42,2,MASCULINO,PARDA,39466.41
2020,ÁGUAS BELAS,VEREADOR,REGIVALDO LOPES BEZERRA,AVANTE,50,2,MASCULINO,BRANCA,48405.01
2020,CABO DE SANTO AGOSTINHO,VEREADOR,ROSELANE FERREIRA DE SOUZA SILVA,PT,47,4,FEMININO,BRANCA,109902.99
2020,SÃO CAITANO,VEREADOR,GEREMIAS MOISES DA SILVA,REPUBLICANOS,31,2,MASCULINO,PARDA,41468.76
2020,CAPOEIRAS,VEREADOR,CESAR BARBOSA DA SILVA,MDB,31,2,MASCULINO,PARDA,12307.75
2020,PAUDALHO,VEREADOR,LEANDRO TEIXEIRA DOS SANTOS,PSB,32,2,MASCULINO,PRETA,17845.22
2020,ÁGUA PRETA,VEREADOR,JOSÉ EDMILSON VIEIRA DA SILVA,AVANTE,46,2,MASCULINO,PARDA,12307.75
2020,ABREU E LIMA,VEREADOR,ROBERTA SILVA DE SOUZA,REPUBLICANOS,37,4,FEMININO,PARDA,28533.15
2020,GOIANA,VEREADOR,MARIA DO CARMO NOGUEIRA DOS SANTOS,PL,49,4,FEMININO,BRANCA,60903.05
2020,CUPIRA,PREFEITO,JOSÉ SÁVIO DE LUNA,PP,35,2,MASCULINO,BRANCA,123077.42
2020,MACAPARANA,VEREADOR,DJALMA JOSE DA SILVA JUNIOR,PDT,25,2,MASCULINO,PARDA,12307.75
2020,QUIPAPÁ,VEREADOR,ROSELY DIAS DE LUCENA,PSC,52,4,FEMININO,BRANCA,51545.27
2020,PALMEIRINA,VEREADOR,JOSE JORGE DE OLIVEIRA LIMA,SOLIDARIEDADE,44,2,MASCULINO,PRETA,12307.75
2020,SURUBIM,VICE-PREFEITO,ALEXANDRE DE LIMA,PSC,55,2,MASCULINO,PARDA,-1
2020,CARPINA,VEREADOR,ANNE KAROLYNE DOS SANTOS AMORIM,DEM,37,4,FEMININO,BRANCA,49954.88
2020,PAUDALHO,VEREADOR,SEVERINO DOMINGOS DE MELO,DEM,64,2,MASCULINO,PARDA,17845.22
2020,QUIPAPÁ,VEREADOR,JOSÉ ELIAS DA SILVA,PSB,47,2,MASCULINO,BRANCA,51545.27
2020,OROBÓ,VEREADOR,LEONARDO DA SILVA NASCIMENTO,DEM,22,2,MASCULINO,PARDA,12307.75
2020,BELO JARDIM,VEREADOR,EDSON DE OLIVEIRA SILVA,CIDADANIA,40,2,MASCULINO,PARDA,30212.71
2020,ITAPISSUMA,VEREADOR,LUIZ ODON DA SILVA,PSD,47,2,MASCULINO,PARDA,19845.2
2020,CONDADO,VEREADOR,MONICA ALVES DA SILVA,PSD,34,4,FEMININO,PRETA,17823.88
2020,NAZARÉ DA MATA,VEREADOR,MAGDA CRISTINA BORGES DE ALMEIDA,PSL,40,4,FEMININO,BRANCA,31280.35
2020,NAZARÉ DA MATA,VEREADOR,CARLOS EDUARDO GUEDES JOÃO,PROS,40,2,MASCULINO,PARDA,31280.35
2020,ILHA DE ITAMARACÁ,VEREADOR,EDNA CARNEIRO FALCÃO GONZALEZ,PTC,58,4,FEMININO,PARDA,29696.26
2020,SANTA CRUZ DA BAIXA VERDE,VEREADOR,JACKSON ERISSON GUERRA LIMA,PODE,32,2,MASCULINO,PARDA,12307.75
2020,SÃO JOSÉ DA COROA GRANDE,VEREADOR,ANDERSON LUIS MENDES CASTANHA,PODE,21,2,MASCULINO,BRANCA,12307.75
2020,ESCADA,VEREADOR,JOSIAS FRANCISCO DA SILVA,PTC,41,2,MASCULINO,BRANCA,12307.75
2020,PAUDALHO,VEREADOR,EDI BALBINO DE OLIVEIRA,AVANTE,38,2,MASCULINO,BRANCA,17845.22
2020,CARUARU,VEREADOR,MARIA CARINE DA SILVA SANTOS,PSD,36,4,FEMININO,BRANCA,149376.8
2020,JATOBÁ,VEREADOR,MARIA VALDIMERES PONTES DA SILVA,PL,51,4,FEMININO,PARDA,12307.75
2020,ITAMBÉ,VEREADOR,HAMILTON MOURA DE ARAUJO,PSB,37,2,MASCULINO,PARDA,18481.16
2020,ALTINHO,VEREADOR,ALLYSON JOSÉ DE OLIVEIRA,PROS,29,2,MASCULINO,BRANCA,12307.75
2020,CARUARU,VEREADOR,RISONEIDE ANALICE NEVES,PSL,56,4,FEMININO,PARDA,149376.8
2020,BODOCÓ,VICE-PREFEITO,JOSE EDMILSON BRITO DE ALENCAR,DEM,52,2,MASCULINO,PARDA,-1
2020,ALIANÇA,VEREADOR,JOSE MARCONI CARVALHO DA SILVA,AVANTE,40,2,MASCULINO,BRANCA,23466.51
2020,CUPIRA,VEREADOR,VITORIA RAQUEL FERREIRA,MDB,20,4,FEMININO,BRANCA,17973.22
2020,SIRINHAÉM,VEREADOR,WILLAME MANUEL DA SILVA,PSC,33,2,MASCULINO,BRANCA,15268
2020,PAULISTA,VEREADOR,TIBERIO CEZAR GOMES DE SOUZA DA SILVA,PSDB,33,2,MASCULINO,BRANCA,55870.31
2020,RIBEIRÃO,VEREADOR,EDGAR JOSE DA SILVA NETO,PSDB,37,2,MASCULINO,PARDA,12307.75
2020,AMARAJI,VEREADOR,ROSANGELA AIRES DE OLIVEIRA ARAUJO,PATRIOTA,36,4,FEMININO,BRANCA,12307.75
2020,VICÊNCIA,VEREADOR,JOABSON CESAR FERREIRA DA SILVA,PTC,23,2,MASCULINO,PARDA,28589.78
2020,GOIANA,VEREADOR,BRUNNA EVELINY PAIVA MARINHO FALCÃO,PSB,38,4,FEMININO,BRANCA,60903.05
2020,OLINDA,VEREADOR,VALMIR SEVERINO DE LIMA,PSL,49,2,MASCULINO,PRETA,105385.98
2020,CABO DE SANTO AGOSTINHO,VEREADOR,RENATO HUGO RAMOS DE FREITAS,PDT,45,2,MASCULINO,PRETA,109902.99
2020,IPOJUCA,VEREADOR,JOAO VASCONCELOS DA SILVA,PSB,45,2,MASCULINO,PARDA,106601.98
2020,PALMARES,VICE-PREFEITO,KARLA WANCHERLINY SOUZA DO AMARAL,PSB,41,4,FEMININO,PARDA,-1
2020,SÃO JOSÉ DO BELMONTE,VEREADOR,MARIA GORETTI CARNEIRO BEZERRA,AVANTE,43,4,FEMININO,PARDA,21546.53
2020,IGARASSU,VEREADOR,PAULO PAES BARRETTO TAVARES UCHÔA,PC do B,58,2,MASCULINO,BRANCA,39466.41
2020,JOAQUIM NABUCO,VEREADOR,MARIA JOSEANE DA SILVA,PTB,39,4,FEMININO,PARDA,12307.75
2020,SALGUEIRO,VEREADOR,JOSÉ CARLOS DE CARVALHO PARENTE,PSB,46,2,MASCULINO,PARDA,30058.47
2020,CATENDE,VEREADOR,FABIANA MARIA SILVA DO NASCIMENTO,PODE,43,4,FEMININO,PARDA,24617.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,FERNANDO FRAGOSO CAVALCANTI,PTC,61,2,MASCULINO,PARDA,138639.74
2020,SURUBIM,VEREADOR,BEATRIZ CRISTINA DE ALMEIDA BARBOSA,PSC,26,4,FEMININO,BRANCA,19298.33
2020,PETROLÂNDIA,VEREADOR,ALMIR NATANIEL BARROS PELO,PT,36,2,MASCULINO,PARDA,12307.75
2020,GOIANA,VEREADOR,FELICIANA ANDREIA FERREIRA DA SILVA,PT,46,4,FEMININO,PRETA,60903.05
2020,PAULISTA,VEREADOR,CLEIDSON RÊGO LIMA,PRTB,42,2,MASCULINO,BRANCA,55870.31
2020,QUIPAPÁ,VEREADOR,DOMINGOS SÁVIO DA SILVA BRAGA,PP,63,2,MASCULINO,BRANCA,51545.27
2020,BARREIROS,VEREADOR,JOSE HENRIQUE DA SILVA COSTA,PSB,38,2,MASCULINO,PARDA,12307.75
2020,ITAMBÉ,VEREADOR,OSCAR RODRIGUES DE SOUZA JÚNIOR,PP,35,2,MASCULINO,PARDA,18481.16
2020,ITAMBÉ,VEREADOR,FLAVIANA DA SILVA SANTOS,PP,27,4,FEMININO,PARDA,18481.16
2020,RECIFE,VEREADOR,JOAO RAMOS DO NASCIMENTO,PROS,50,2,MASCULINO,PARDA,1011149.65
2020,TACAIMBÓ,VEREADOR,QUITÉRIA SOARES DE LIMA,PSDB,60,4,FEMININO,PARDA,12307.75
2020,SÃO LOURENÇO DA MATA,VEREADOR,ALCIONE TAVARES FIRMINO,PRTB,40,4,FEMININO,PARDA,18021.21
2020,OROBÓ,VEREADOR,AMILTON ANTONIO DE OLIVEIRA,PSB,43,2,MASCULINO,PARDA,12307.75
2020,CATENDE,VEREADOR,FERNANDO BARBOSA CABRAL,PC do B,32,2,MASCULINO,BRANCA,24617.75
2020,ARCOVERDE,VEREADOR,MANOEL BRUNO DE AQUINO,PP,35,2,MASCULINO,PARDA,52266.32
2020,RECIFE,VEREADOR,ANTONIO BATISTA DE MOURA FILHO,PSB,53,2,MASCULINO,PARDA,1011149.65
2020,BELÉM DE MARIA,VEREADOR,ELIZANGELA BEZERRA DE MENEZES SANTOS,PSD,40,4,FEMININO,PARDA,12307.75
2020,SURUBIM,VEREADOR,JANEQUELE MARIA DO NASCIMENTO DA SILVA,PATRIOTA,26,4,FEMININO,BRANCA,19298.33
2020,CAMARAGIBE,VEREADOR,ROSEMARY FELINTO DE ANDRADE,PSDB,51,4,FEMININO,PRETA,24175.84
2020,SANTA CRUZ DA BAIXA VERDE,VICE-PREFEITO,MARIA ELIETE DA SILVA LIMA,MDB,47,4,FEMININO,PARDA,-1
2020,OROCÓ,VEREADOR,ARTHUR FERRAZ BIONE DE OLIVEIRA,PSB,26,2,MASCULINO,PARDA,12307.75
2020,CABROBÓ,VEREADOR,PAULO ALVINO DOS ANJOS,PV,52,2,MASCULINO,INDÍGENA,19969.47
2020,TUPARETAMA,VEREADOR,JEFFERSON PLÉCIO SILVESTRE GALVÃO,PDT,34,2,MASCULINO,BRANCA,12307.75
2020,LAJEDO,VEREADOR,ANDRISSON VIEIRA DA SILVA,PTC,36,2,MASCULINO,BRANCA,19050.54
2020,GARANHUNS,VEREADOR,JOSÉ RAUL BARBOSA GOMES DOS SANTOS,PT,30,2,MASCULINO,PARDA,25872.46
2020,ALTINHO,VEREADOR,MARIA CINTIA DA SILVA,REPUBLICANOS,36,4,FEMININO,BRANCA,12307.75
2020,RECIFE,VEREADOR,DAVID GERSON FARIAS DANTAS,AVANTE,31,2,MASCULINO,PARDA,1011149.65
2020,SANTA MARIA DO CAMBUCÁ,VEREADOR,EDILSON PEREIRA DA SILVA,PSB,44,2,MASCULINO,BRANCA,12307.75
2020,ARAÇOIABA,VEREADOR,OSMAR VARELO NUNES,DEM,49,2,MASCULINO,PARDA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,SOLENE MARIA SILVA DE LACERDA,PSL,34,4,FEMININO,BRANCA,138639.74
2020,CABO DE SANTO AGOSTINHO,VEREADOR,MARIA HELENA LEITE DE LIMA,MDB,46,4,FEMININO,BRANCA,109902.99
2020,OLINDA,VEREADOR,JAMILA ERICA DE SOUZA RAMOS,PL,32,4,FEMININO,BRANCA,105385.98
2020,CAMARAGIBE,VEREADOR,ADAUBERTO AMANCIO FILHO,PSD,48,2,MASCULINO,PARDA,24175.84
2020,SERTÂNIA,VEREADOR,GALBA PEREIRA DE SIQUEIRA,PRTB,44,4,FEMININO,BRANCA,17749.22
2020,CAMARAGIBE,VEREADOR,FABIO SANTANA DE FIGUEIREDO,PMB,40,2,MASCULINO,PARDA,24175.84
2020,CARUARU,VEREADOR,BRUNO HENRIQUE SILVA DE OLIVEIRA,PSDB,44,2,MASCULINO,PARDA,149376.8
2020,JABOATÃO DOS GUARARAPES,VEREADOR,WELLINGTON RICARDO DA SILVA,PATRIOTA,43,2,MASCULINO,BRANCA,138639.74
2020,ABREU E LIMA,VEREADOR,FRANCISCO CLÁUDIO SPINELLI PESSOA DE PAIVA,PDT,57,2,MASCULINO,PARDA,28533.15
2020,BOM CONSELHO,VEREADOR,PIO JOSIVAL CARVALHO DE MELO,REPUBLICANOS,55,2,MASCULINO,BRANCA,25615.01
2020,ARAÇOIABA,VEREADOR,FRANCISCO DE ASSIS FELIX FILHO,MDB,31,2,MASCULINO,PARDA,12307.75
2020,SÃO JOSÉ DO EGITO,VEREADOR,JOSÉ ALBÉRICO NUNES DE BRITO,PP,45,2,MASCULINO,PRETA,20811.34
2020,ARCOVERDE,VEREADOR,DRAYTON DENIVAL BEZERRA DE SOUZA,PSC,34,2,MASCULINO,PARDA,52266.32
2020,TIMBAÚBA,VEREADOR,JOÃO VICENTE DE SOUZA,PSL,55,2,MASCULINO,BRANCA,45785.3
2020,FERREIROS,VEREADOR,BRUNO JAPHET DA MATTA ALBUQUERQUE FILHO,MDB,23,2,MASCULINO,BRANCA,24979.73
2020,RECIFE,VEREADOR,JOÃO EMILIO DE PAULA BARRETO,PRTB,61,2,MASCULINO,SEM INFORMAÇÃO,1011149.65
2020,JABOATÃO DOS GUARARAPES,VEREADOR,DAMARES MARIA DA SILVA,PDT,55,4,FEMININO,PARDA,138639.74
2020,JATOBÁ,VEREADOR,DORILÂNDIA ALVES DE ARAÚJO PEREIRA,SOLIDARIEDADE,53,4,FEMININO,BRANCA,12307.75
2020,JATOBÁ,VEREADOR,DONIZETE APARECIDO DE SOUZA,MDB,54,2,MASCULINO,PRETA,12307.75
2020,CARPINA,VEREADOR,SEBASTIAO VELOSO DE OLIVEIRA FILHO,MDB,57,2,MASCULINO,PRETA,49954.88
2020,SANHARÓ,VEREADOR,SHEYLA ALMEIDA CALADO,PSB,43,4,FEMININO,BRANCA,12307.75
2020,TAMANDARÉ,VEREADOR,CLAUDENICE BATISTA DA SILVA AGUIAR,SOLIDARIEDADE,44,4,FEMININO,PARDA,12307.75
2020,NAZARÉ DA MATA,VICE-PREFEITO,JOSÉ PEREIRA DA SILVA FILHO,PSB,60,2,MASCULINO,BRANCA,-1
2020,JATOBÁ,VEREADOR,JOSE RONALDO DO NASCIMENTO,SOLIDARIEDADE,42,2,MASCULINO,INDÍGENA,12307.75
2020,ABREU E LIMA,VEREADOR,PAULO JOSÉ DA COSTA,PSDB,72,2,MASCULINO,PARDA,28533.15
2020,CORTÊS,VEREADOR,ELIANE MARIA DOS SANTOS NUNES,AVANTE,42,4,FEMININO,PARDA,12307.75
2020,ESCADA,VEREADOR,DJALMA FERREIRA DA SILVA,PROS,40,2,MASCULINO,PARDA,12307.75
2020,ESCADA,VEREADOR,JOSÉ MARTINS DE SENA,PL,61,2,MASCULINO,PARDA,12307.75
2020,SÃO JOSÉ DA COROA GRANDE,VEREADOR,GIVANILDO JOSE DAS NEVES,PT,59,2,MASCULINO,PRETA,12307.75
2020,PETROLÂNDIA,VEREADOR,MARIA DO SOCORRO DA CRUZ,PODE,45,4,FEMININO,PARDA,12307.75
2020,PASSIRA,VEREADOR,GUSTAVO JOSÉ DA SILVA,PTB,35,2,MASCULINO,BRANCA,12307.75
2020,SANHARÓ,VEREADOR,MARTHA ANDREA DE MELO SILVA,PSB,33,4,FEMININO,BRANCA,12307.75
2020,ABREU E LIMA,VEREADOR,COSMO ANDRÉ DIAS,MDB,44,2,MASCULINO,PARDA,28533.15
2020,JATAÚBA,VEREADOR,ERIVÂNIO TAVARES DE HOLANDA,PDT,22,2,MASCULINO,BRANCA,12307.75
2020,EXU,VEREADOR,MARIA DO SOCORRO FERREIRA DA SILVA,PSL,54,4,FEMININO,BRANCA,12307.75
2020,TORITAMA,VEREADOR,VALDEMIR MONTEIRO DA SILVA SANTOS,PMB,33,2,MASCULINO,BRANCA,12307.75
2020,LAGOA DE ITAENGA,VICE-PREFEITO,MARIA ANUNCIADA DA SILVA,MDB,68,4,FEMININO,PARDA,-1
2020,OLINDA,VEREADOR,JOSE GERALDO XAVIER DA SILVA,AVANTE,58,2,MASCULINO,BRANCA,105385.98
2020,JABOATÃO DOS GUARARAPES,VEREADOR,JADSON LIMA DO NASCIMENTO,MDB,37,2,MASCULINO,PARDA,138639.74
2020,CABO DE SANTO AGOSTINHO,VEREADOR,ROBERTO BATISTA DE LIMA,PT,62,2,MASCULINO,PRETA,109902.99
2020,CARUARU,VEREADOR,MARILIA ALVES MOTA DE ANDRADE,PP,36,4,FEMININO,PARDA,149376.8
2020,ITAPISSUMA,VEREADOR,WALDJA CRISTIANE GOMES DA SILVA,PSB,26,4,FEMININO,PARDA,19845.2
2020,ITAÍBA,VEREADOR,MARIA AUXILIADORA DE LIMA,PT,41,4,FEMININO,PARDA,12307.75
2020,BETÂNIA,VEREADOR,NILTON JOSE TEODORO ANTUNES,PT,44,2,MASCULINO,PRETA,12307.75
2020,TORITAMA,VEREADOR,CLÁUDIO SÉRGIO SILVA,PSD,52,2,MASCULINO,BRANCA,12307.75
2020,ESCADA,VEREADOR,FERNANDO NUNES DA SILVA,PMB,57,2,MASCULINO,BRANCA,12307.75
2020,IPOJUCA,VEREADOR,INGRID DANIELA ALVES AGOSTINHO,PDT,29,4,FEMININO,PARDA,106601.98
2020,CATENDE,VEREADOR,JOSÉLIA MARIA DA SILVA,PSL,37,4,FEMININO,PARDA,24617.75
2020,TORITAMA,VEREADOR,ADRIANO SILVA DOS SANTOS,PP,29,2,MASCULINO,PARDA,12307.75
2020,SERRITA,VEREADOR,FRANCISCO SERGIO LOPES,MDB,42,2,MASCULINO,BRANCA,12307.75
2020,CATENDE,VEREADOR,CHARLENE DOS SANTOS SATURNINO,PSC,34,4,FEMININO,BRANCA,24617.75
2020,CARUARU,VEREADOR,TAMYRES CRISTIANE DA SILVA CARDOSO,CIDADANIA,30,4,FEMININO,PRETA,149376.8
2020,RECIFE,VEREADOR,JOSÉ REINALDO WANDERLEY RAMOS DE SIQUEIRA,PROS,42,2,MASCULINO,PARDA,1011149.65
2020,ARARIPINA,VEREADOR,DAIELE PEREIRA LIMA,PP,27,4,FEMININO,PARDA,40319.73
2020,ITAQUITINGA,VICE-PREFEITO,MARCIA MARIA DE SOUZA,PSC,56,4,FEMININO,BRANCA,-1
2020,IPOJUCA,VEREADOR,ANTONIA DE FATIMA OLIVEIRA DOS SANTOS,PTB,59,4,FEMININO,PARDA,106601.98
2020,SALGUEIRO,VEREADOR,MARIA EDLENNE FIGUEREDO BARBOZA,PMN,52,4,FEMININO,PARDA,30058.47
2020,CARUARU,VEREADOR,ALMIR SOUZA DE ANADIAS,PC do B,37,2,MASCULINO,BRANCA,149376.8
2020,CARUARU,VEREADOR,ROSELI MARIA DA SILVA,PTB,43,4,FEMININO,PARDA,149376.8
2020,GARANHUNS,VEREADOR,CLEBERSON DE SOUSA NOBERTO,PSD,35,2,MASCULINO,PRETA,25872.46
2020,SÃO CAITANO,VEREADOR,VIVIA ESTELITA LOPES DE MACEDO SILVA,PSB,39,4,FEMININO,PARDA,41468.76
2020,JABOATÃO DOS GUARARAPES,VEREADOR,MANOEL LUIS DA SILVA FILHO,REDE,41,2,MASCULINO,PRETA,138639.74
2020,JABOATÃO DOS GUARARAPES,VEREADOR,SANDRO RAIMUNDO DE ANDRADE,REPUBLICANOS,48,2,MASCULINO,PARDA,138639.74
2020,SURUBIM,VEREADOR,IVAN JOSE DE SANTANA,PSC,46,2,MASCULINO,PARDA,19298.33
2020,RECIFE,VEREADOR,SOLANGE DE SOUZA NASCIMENTO,SOLIDARIEDADE,57,4,FEMININO,PARDA,1011149.65
2020,SALGADINHO,VEREADOR,JOSE RIVALDO DE MOURA,MDB,53,2,MASCULINO,PARDA,12307.75
2020,CAMARAGIBE,VEREADOR,ELIAS CABRAL BARBOSA,CIDADANIA,52,2,MASCULINO,SEM INFORMAÇÃO,24175.84
2020,QUIPAPÁ,VEREADOR,GEOVÂNIO FRANCISCO DA SILVA,PSC,53,2,MASCULINO,PRETA,51545.27
2020,GRANITO,VEREADOR,MARIA LUCICLEIDE BEZERRA DA SILVA,PT,40,4,FEMININO,PARDA,12307.75
2020,JATOBÁ,VEREADOR,LOURIVAL JOSÉ DA SILVA,PL,57,2,MASCULINO,PARDA,12307.75
2020,TIMBAÚBA,VEREADOR,GLEDSON DENIS DO NASCIMENTO MACIEL,PTB,32,2,MASCULINO,PARDA,45785.3
2020,ESCADA,VEREADOR,JOSÉ RAFAEL FILHO,PMB,50,2,MASCULINO,PARDA,12307.75
2020,BOM CONSELHO,VEREADOR,JOSE SENIVALDO DE JESUS COLATINO LUCENA,AVANTE,39,2,MASCULINO,PARDA,25615.01
2020,PETROLINA,VEREADOR,MARIA CAROLINA CONCEIÇÃO MONTEIRO,REPUBLICANOS,26,4,FEMININO,PRETA,131218.52
2020,ITAÍBA,VEREADOR,ALFREDO CAVALCANTE BEZERRA,PP,50,2,MASCULINO,PARDA,12307.75
2020,AGRESTINA,VEREADOR,JOSÉ ELIZEU DA SILVA,PSL,65,2,MASCULINO,PARDA,12307.75
2020,CABO DE SANTO AGOSTINHO,VEREADOR,DOALCEY FRANCELINO DE LIMA,PODE,46,2,MASCULINO,PRETA,109902.99
2020,CARUARU,VEREADOR,NIVALDO ALVES DA SILVA,PTB,53,2,MASCULINO,PARDA,149376.8
2020,ARCOVERDE,VEREADOR,REGINALDO DA SILVA GOMES,PATRIOTA,47,2,MASCULINO,PARDA,52266.32
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,THIAGO DO NASCIMENTO FIGUEIREDO,DEM,26,2,MASCULINO,PARDA,35930.43
2020,CATENDE,VEREADOR,JOSÉ GUSTAVO DA SILVA FILHO,PODE,55,2,MASCULINO,PARDA,24617.75
2020,SANTA MARIA DA BOA VISTA,VEREADOR,JOSE FELISBERTO SILVA,PT,60,2,MASCULINO,PRETA,32836.11
2020,JABOATÃO DOS GUARARAPES,VEREADOR,ROSENILDO DOS SANTOS,PC do B,42,2,MASCULINO,PRETA,138639.74
2020,CAETÉS,VEREADOR,ROSILENE IZABEL BEZERRA DA SILVA,PP,52,4,FEMININO,PARDA,26666.5
2020,AGRESTINA,VICE-PREFEITO,MATHEUS CAETANO LUCENA NUNES,REPUBLICANOS,27,2,MASCULINO,PARDA,-1
2020,IGARASSU,VEREADOR,EDILENE RODRIGUES DE ARAÚJO,PT,57,4,FEMININO,PARDA,39466.41
2020,PETROLINA,VEREADOR,JUSSARA BARBOSA PEREIRA,PC do B,41,4,FEMININO,PARDA,131218.52
2020,GRAVATÁ,VEREADOR,JOSÉ LUIS DA SILVA ALVES,PSB,49,2,MASCULINO,BRANCA,134612.46
2020,PALMEIRINA,VEREADOR,JOSE ANTONIO DA SILVA,PL,60,2,MASCULINO,BRANCA,12307.75
2020,BOM CONSELHO,VEREADOR,JOSE CLAUDEILDO CIRIACO DOS SANTOS,AVANTE,47,2,MASCULINO,BRANCA,25615.01
2020,INAJÁ,VEREADOR,JOSE INACIO DA SILVA,PODE,25,2,MASCULINO,PARDA,12307.75
2020,AMARAJI,VEREADOR,MARIA SIRLEIDE DE SOUZA ROCHA,PSL,21,4,FEMININO,PARDA,12307.75
2020,QUIPAPÁ,VEREADOR,JOÃO CELINO MARQUES DE GOUVEIA,DEM,42,2,MASCULINO,PRETA,51545.27
2020,LAGOA DO OURO,VEREADOR,JOSE RAFAEL DA SILVA,PSL,29,2,MASCULINO,PARDA,24284.49
2020,ITAÍBA,VEREADOR,MARIA DO SOCORRO ALVES MACHADO,PSB,50,4,FEMININO,PARDA,12307.75
2020,CARUARU,VEREADOR,KARLA GISELLY MONTEIRO FERREIRA,DEM,39,4,FEMININO,BRANCA,149376.8
2020,ÁGUAS BELAS,VEREADOR,JOSE ROBERTO FRANCELINO DA SILVA,PV,45,2,MASCULINO,PRETA,48405.01
2020,SAIRÉ,VEREADOR,JOSE GOMES  DA SILVA IRMAO,PL,43,2,MASCULINO,PARDA,20797.2
2020,SÃO JOSÉ DA COROA GRANDE,VEREADOR,AMARO FRANCISCO DA SILVA,PSD,45,2,MASCULINO,PARDA,12307.75
2020,SÃO LOURENÇO DA MATA,VEREADOR,GERSON VICENTE DA SILVA,PTB,61,2,MASCULINO,PARDA,18021.21
2020,LAGOA DO CARRO,VEREADOR,ANTONIO FRAGOSO CANTO,PSDB,57,2,MASCULINO,BRANCA,12307.75
2020,PAUDALHO,VEREADOR,MANOEL CLEMENTINO DA SILVA,PSB,55,2,MASCULINO,BRANCA,17845.22
2020,RECIFE,VEREADOR,JOSE ROGERIO VELOSO,REPUBLICANOS,43,2,MASCULINO,BRANCA,1011149.65
2020,CABO DE SANTO AGOSTINHO,VEREADOR,SUELY MONTEIRO DA CRUZ,PSC,52,4,FEMININO,PARDA,109902.99
2020,PALMARES,VICE-PREFEITO,ANTONIO DE CASTRO LIRA,PTB,48,2,MASCULINO,PARDA,-1
2020,PEDRA,VEREADOR,ADELMO MARQUES CAVALCANTI,AVANTE,61,2,MASCULINO,BRANCA,12307.75
2020,CAETÉS,VEREADOR,ARMANDO ALVES DA SILVA,PSC,54,2,MASCULINO,PARDA,26666.5
2020,PALMARES,VEREADOR,PAULO FRANCISCO LOPES,PP,60,2,MASCULINO,BRANCA,26666.5
2020,ALTINHO,VEREADOR,SHELLY SANTOS DA SILVA,PROS,43,4,FEMININO,PARDA,12307.75
2020,GLÓRIA DO GOITÁ,VEREADOR,MARIA SÔNIA TEIXEIRA DA SILVA,PODE,51,4,FEMININO,PARDA,12307.75
2020,CUMARU,VEREADOR,FERNANDO BELARMINO DA SILVA NETO,CIDADANIA,22,2,MASCULINO,PARDA,53114.85
2020,TABIRA,VEREADOR,HELENO NOGUEIRA DE BRITO,PT,30,2,MASCULINO,BRANCA,12307.75
2020,PARNAMIRIM,VEREADOR,JUSSUENIO JOSE CORDEIRO LIMA,PSB,37,2,MASCULINO,PARDA,12307.75
2020,OLINDA,VEREADOR,WANDSON JOSE DA SILVA,PSC,33,2,MASCULINO,PARDA,105385.98
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,JOSE AMARO LINS DA SILVA,PRTB,64,2,MASCULINO,PARDA,35930.43
2020,CATENDE,VEREADOR,JOSE PEREIRA DOS SANTOS,PSL,69,2,MASCULINO,PRETA,24617.75
2020,ITAMBÉ,PREFEITO,MARIA DAS GRAÇAS GALLINDO CARRAZZONI,MDB,81,4,FEMININO,PARDA,203588.41
2020,EXU,VEREADOR,ANTONIA APARECIDA SOUSA LIMA,PSL,35,4,FEMININO,PARDA,12307.75
2020,TABIRA,VEREADOR,JAIME ESPINDOLA DE MOURA,MDB,29,2,MASCULINO,PARDA,12307.75
2020,BODOCÓ,VEREADOR,MARIA JOSEANA PEREIRA DA SILVA,PDT,40,4,FEMININO,PARDA,17484.14
